"","Sequence_ID","Cluster"
"147195","MN270274_0A_Rev_32866","37829"
"147196","MN270274_0A_Rev_32829","37830"
"147197","OP662523_0A_Rev_38020","37830"
"147198","MN270274_0A_Rev_20288","37831"
"147199","MN270275_0A_Rev_33453","37832"
"147200","MN270277_0A_Rev_49895","37833"
"147201","MN270279_0A_Rev_16968","37833"
"147202","OP662532_0A_Rev_55957","37833"
"147203","MN270277_0A_Rev_30844","37834"
"147204","MN270279_0A_Fwd_11119","37835"
"147205","MN270279_0A_Rev_12775","37836"
"147206","MN270279_0A_Rev_23109","37837"
"147207","MN270279_0A_Fwd_44636","37838"
"147208","MN270279_0A_Fwd_29691","37839"
"147209","MN270279_0A_Rev_25021","37840"
"147210","MN270887_0A_Rev_23388","37841"
"147211","MN270888_0A_Rev_23388","37841"
"147212","MN270887_0A_Fwd_43764","37842"
"147213","MN270888_0A_Fwd_43764","37842"
"147214","MN270887_0A_Rev_26671","37843"
"147215","MN270888_0A_Rev_26671","37843"
"147216","MN270887_0A_Rev_23802","37844"
"147217","MN270888_0A_Rev_23802","37844"
"147218","MN270887_0A_Rev_3473","37845"
"147219","MN270888_0A_Rev_3473","37845"
"147220","MN270887_0A_Rev_3260","37846"
"147221","MN270888_0A_Rev_3260","37846"
"147222","MN270889_0A_Rev_37581","37847"
"147223","MN270890_0A_Rev_37581","37847"
"147224","MN270889_0A_Rev_37498","37848"
"147225","MN270890_0A_Rev_37498","37848"
"147226","MN685190_0A_Rev_13078","37848"
"147227","PP358254_0A_Rev_15744","37848"
"147228","PP358257_0A_Rev_15742","37848"
"147229","MN270889_0A_Rev_30516","37849"
"147230","MN270890_0A_Rev_30516","37849"
"147231","MN270889_0A_Rev_8210","37850"
"147232","MN270890_0A_Rev_8210","37850"
"147233","MN270889_0A_Rev_7129","37851"
"147234","MN270890_0A_Rev_7129","37851"
"147235","MN270889_0A_Rev_11135","37852"
"147236","MN270890_0A_Rev_11135","37852"
"147237","MN270891_0A_Fwd_34271","37853"
"147238","MN270892_0A_Fwd_34271","37853"
"147239","MN270891_0A_Fwd_64076","37854"
"147240","MN270892_0A_Fwd_64076","37854"
"147241","MN270891_0A_Rev_80928","37855"
"147242","MN270892_0A_Rev_80928","37855"
"147243","MN271656_0A_Rev_5662","37856"
"147244","MN276049_0A_Fwd_76859","37857"
"147245","MN276049_0A_Fwd_8203","37858"
"147246","MN276049_0A_Fwd_18767","37859"
"147247","MN276049_0A_Fwd_65255","37860"
"147248","MN276049_0A_Fwd_51353","37861"
"147249","MN276049_0A_Rev_75809","37862"
"147250","MN284893_0A_Rev_349","37863"
"147251","MN284893_0A_Rev_23708","37864"
"147252","MN284893_0A_Fwd_43842","37865"
"147253","MN284893_0A_Fwd_49443","37866"
"147254","MN284893_0A_Fwd_48960","37867"
"147255","MN284893_0A_Rev_26726","37868"
"147256","MN284893_0A_Fwd_49035","37869"
"147257","MN284893_0A_Fwd_25332","37870"
"147258","MN284893_0A_Rev_21542","37871"
"147259","MN284893_0A_Fwd_38942","37872"
"147260","MN284893_0A_Rev_48008","37873"
"147261","MN284893_0A_Rev_4410","37874"
"147262","MN284895_0A_Rev_1065","37875"
"147263","MN284895_0A_Rev_17616","37876"
"147264","MN284895_0A_Rev_28661","37877"
"147265","MN284895_0A_Fwd_47311","37878"
"147266","MN284895_0A_Rev_57487","37879"
"147267","MT310859_0A_Rev_57384","37879"
"147268","MN284895_0A_Rev_51207","37880"
"147269","MN284895_0A_Rev_5360","37881"
"147270","MN284895_0A_Rev_48481","37882"
"147271","MN284896_0A_Rev_8983","37883"
"147272","MN284896_0A_Rev_21662","37884"
"147273","MN284896_0A_Fwd_23727","37885"
"147274","OR195046_0A_Fwd_24387","37885"
"147275","MN284896_0A_Rev_46603","37886"
"147276","MW291022_0A_Rev_45345","37886"
"147277","OR195046_0A_Rev_46844","37886"
"147278","PP978862_0A_Rev_45005","37886"
"147279","MN284896_0A_Rev_21025","37887"
"147280","MN284896_0A_Fwd_17865","37888"
"147281","OR195046_0A_Fwd_18525","37888"
"147282","MN284896_0A_Rev_58322","37889"
"147283","OR195046_0A_Rev_58527","37889"
"147284","MN284896_0A_Fwd_22761","37890"
"147285","OR195046_0A_Fwd_23421","37890"
"147286","MN284896_0A_Rev_30218","37891"
"147287","MN284896_0A_Rev_8276","37892"
"147288","MN284896_0A_Fwd_10320","37893"
"147289","MN284896_0A_Rev_35696","37894"
"147290","MN284896_0A_Rev_57783","37895"
"147291","OR195046_0A_Rev_57988","37895"
"147292","MN284896_0A_Rev_24082","37896"
"147293","OR195046_0A_Rev_24742","37896"
"147294","MN284896_0A_Rev_34310","37897"
"147295","OR195046_0A_Rev_34968","37897"
"147296","MN284896_0A_Fwd_43354","37898"
"147297","OR195046_0A_Fwd_43595","37898"
"147298","MN284896_0A_Fwd_51856","37899"
"147299","OR195046_0A_Fwd_52097","37899"
"147300","PQ184802_0A_Fwd_51241","37899"
"147301","MN284896_0A_Rev_17990","37900"
"147302","OR195046_0A_Rev_18650","37900"
"147303","MN284896_0A_Rev_16724","37901"
"147304","MN284896_0A_Rev_4670","37902"
"147305","MN284896_0A_Fwd_54157","37903"
"147306","MN284896_0A_Rev_45643","37904"
"147307","MN284896_0A_Rev_44662","37905"
"147308","ON970572_0A_Rev_44766","37905"
"147309","MN284896_0A_Rev_9835","37906"
"147310","MN284896_0A_Rev_29213","37907"
"147311","PP978862_0A_Rev_27703","37907"
"147312","MN284896_0A_Rev_57681","37908"
"147313","OR195046_0A_Rev_57886","37908"
"147314","MN284897_0A_Fwd_34573","37909"
"147315","MZ209300_0A_Fwd_34758","37909"
"147316","MZ747520_0A_Fwd_34573","37909"
"147317","OP985601_0A_Fwd_33788","37909"
"147318","PP978852_0A_Fwd_34758","37909"
"147319","MN284897_0A_Fwd_45869","37910"
"147320","MZ747520_0A_Fwd_45869","37910"
"147321","OP985601_0A_Fwd_45507","37910"
"147322","MN284897_0A_Fwd_39280","37911"
"147323","MZ747520_0A_Fwd_39280","37911"
"147324","OP434451_0A_Fwd_38887","37911"
"147325","MN284898_0A_Fwd_29970","37912"
"147326","MN284898_0A_Fwd_49939","37913"
"147327","MZ028625_0A_Fwd_50356","37913"
"147328","OQ129411_0A_Fwd_50143","37913"
"147329","MN284899_0A_Rev_3733","37914"
"147330","MW365951_0A_Rev_3732","37914"
"147331","MW365953_0A_Rev_3733","37914"
"147332","MW435856_0A_Rev_3733","37914"
"147333","MZ648032_0A_Rev_3733","37914"
"147334","MZ820092_0A_Rev_3732","37914"
"147335","OL742563_0A_Rev_3732","37914"
"147336","OR475269_0A_Rev_3732","37914"
"147337","PP978833_0A_Rev_3732","37914"
"147338","MN284899_0A_Rev_7878","37915"
"147339","MW365951_0A_Rev_7877","37915"
"147340","MW365953_0A_Rev_7878","37915"
"147341","MW435856_0A_Rev_7878","37915"
"147342","MZ648032_0A_Rev_7878","37915"
"147343","MZ820092_0A_Rev_7877","37915"
"147344","OL742563_0A_Rev_7877","37915"
"147345","OP820462_0A_Rev_7877","37915"
"147346","OR475269_0A_Rev_7877","37915"
"147347","PP978833_0A_Rev_7877","37915"
"147348","MN284901_0A_Rev_12054","37916"
"147349","MN284901_0A_Rev_10264","37917"
"147350","MN284901_0A_Fwd_38634","37918"
"147351","MN284901_0A_Rev_7424","37919"
"147352","MN284901_0A_Rev_4819","37920"
"147353","MN284901_0A_Rev_5311","37921"
"147354","MN284902_0A_Rev_18051","37922"
"147355","MN284902_0A_Rev_44293","37923"
"147356","MN284902_0A_Rev_52950","37924"
"147357","MW055912_0A_Rev_52643","37924"
"147358","MN284902_0A_Rev_41838","37925"
"147359","MW055912_0A_Rev_41628","37925"
"147360","MN284902_0A_Rev_43959","37926"
"147361","MW055912_0A_Rev_43743","37926"
"147362","MN284902_0A_Rev_6785","37927"
"147363","MW055912_0A_Rev_6732","37927"
"147364","MN284902_0A_Rev_20154","37928"
"147365","MW055912_0A_Rev_20199","37928"
"147366","MN284902_0A_Rev_50066","37929"
"147367","MW055912_0A_Rev_49851","37929"
"147368","MN284902_0A_Rev_8201","37930"
"147369","MN284902_0A_Fwd_13930","37931"
"147370","MN284902_0A_Fwd_33909","37932"
"147371","MN284902_0A_Rev_55904","37933"
"147372","MW055912_0A_Rev_55656","37933"
"147373","MN284902_0A_Rev_1200","37934"
"147374","MN284902_0A_Fwd_39016","37935"
"147375","MW055912_0A_Fwd_38806","37935"
"147376","MN284902_0A_Fwd_26489","37936"
"147377","MN284903_0A_Rev_3799","37937"
"147378","MN284903_0A_Fwd_38973","37938"
"147379","MN284903_0A_Fwd_49415","37939"
"147380","MN284903_0A_Fwd_29396","37940"
"147381","PP758916_0A_Fwd_29490","37940"
"147382","MN284903_0A_Rev_30522","37941"
"147383","MN284903_0A_Fwd_42723","37942"
"147384","PP758916_0A_Fwd_43155","37942"
"147385","MN284904_0A_Fwd_50930","37943"
"147386","MZ171370_0A_Fwd_51110","37943"
"147387","MN284904_0A_Fwd_2376","37944"
"147388","MN284904_0A_Rev_8946","37945"
"147389","MT498039_0A_Rev_9096","37945"
"147390","MN284905_0A_Rev_9151","37946"
"147391","MN284905_0A_Rev_17180","37947"
"147392","OP910130_0A_Rev_17160","37947"
"147393","MN284906_0A_Rev_22068","37948"
"147394","MN284906_0A_Fwd_1332","37949"
"147395","MZ622167_0A_Fwd_1576","37949"
"147396","MN284906_0A_Fwd_34690","37950"
"147397","MN284906_0A_Rev_14189","37951"
"147398","OK040785_0A_Rev_13434","37951"
"147399","MN284906_0A_Fwd_31853","37952"
"147400","MN284906_0A_Fwd_27816","37953"
"147401","MN586015_0A_Fwd_27876","37953"
"147402","MT776808_0A_Fwd_26676","37953"
"147403","MT776810_0A_Fwd_26676","37953"
"147404","OK040785_0A_Fwd_27022","37953"
"147405","OP297531_0A_Fwd_26597","37953"
"147406","PQ184784_0A_Fwd_27456","37953"
"147407","MN284906_0A_Fwd_4946","37954"
"147408","MN304941_0A_Rev_42724","37955"
"147409","MZ573923_0A_Rev_8396","37955"
"147410","OP235318_0A_Rev_13235","37955"
"147411","PP140390_0A_Rev_97885","37955"
"147412","MN304941_0A_Fwd_80766","37956"
"147413","MZ573923_0A_Fwd_46534","37956"
"147414","OP039102_0A_Fwd_93066","37956"
"147415","OP235318_0A_Fwd_51373","37956"
"147416","PP140390_0A_Fwd_136023","37956"
"147417","MN310541_0A_Fwd_42574","37957"
"147418","MN310541_0A_Rev_3377","37958"
"147419","MN310541_0A_Rev_22218","37959"
"147420","MN310541_0A_Rev_10450","37960"
"147421","MN310541_0A_Rev_3752","37961"
"147422","MN310541_0A_Fwd_28275","37962"
"147423","MN310541_0A_Fwd_45745","37963"
"147424","MN310542_0A_Fwd_26413","37964"
"147425","MN310542_0A_Rev_11377","37965"
"147426","MN310542_0A_Rev_24437","37966"
"147427","MN310542_0A_Rev_23427","37967"
"147428","MN310542_0A_Fwd_32441","37968"
"147429","MN310542_0A_Rev_22659","37969"
"147430","MN310542_0A_Rev_3541","37970"
"147431","MN585994_0A_Rev_3452","37970"
"147432","MN310542_0A_Rev_10205","37971"
"147433","MN310542_0A_Fwd_22858","37972"
"147434","MN310543_0A_Fwd_28896","37973"
"147435","MT657343_0A_Fwd_29129","37973"
"147436","MN310543_0A_Rev_11727","37974"
"147437","MT657343_0A_Rev_11897","37974"
"147438","MN310543_0A_Fwd_21458","37975"
"147439","MT657343_0A_Fwd_21694","37975"
"147440","OP068339_0A_Fwd_21545","37975"
"147441","MN310543_0A_Rev_4955","37976"
"147442","MT657343_0A_Rev_5128","37976"
"147443","MN310543_0A_Rev_6002","37977"
"147444","MT657343_0A_Rev_6172","37977"
"147445","MN310543_0A_Fwd_36626","37978"
"147446","MN310543_0A_Rev_9940","37979"
"147447","MT657343_0A_Rev_10110","37979"
"147448","OP068339_0A_Rev_10039","37979"
"147449","MN310543_0A_Fwd_1078","37980"
"147450","MT657343_0A_Fwd_1078","37980"
"147451","MN310543_0A_Rev_13670","37981"
"147452","MT657343_0A_Rev_13840","37981"
"147453","OP068339_0A_Rev_13769","37981"
"147454","MN310544_0A_Rev_46279","37982"
"147455","MN310544_0A_Rev_37100","37983"
"147456","MZ171378_0A_Rev_34664","37983"
"147457","MZ958744_0A_Rev_38943","37983"
"147458","MN310545_0A_Rev_14535","37984"
"147459","MN310545_0A_Rev_41247","37985"
"147460","MN310545_0A_Fwd_44369","37986"
"147461","MN310545_0A_Rev_27265","37987"
"147462","MN310545_0A_Fwd_45289","37988"
"147463","MN310545_0A_Fwd_15551","37989"
"147464","MN310545_0A_Fwd_36419","37990"
"147465","MN369739_0A_Fwd_36474","37990"
"147466","MT889374_0A_Fwd_40312","37990"
"147467","MN310545_0A_Rev_48021","37991"
"147468","MN310546_0A_Rev_45249","37992"
"147469","MT310889_0A_Rev_45145","37992"
"147470","MT310890_0A_Rev_45145","37992"
"147471","MT310891_0A_Rev_45145","37992"
"147472","MW862991_0A_Rev_45145","37992"
"147473","OP297538_0A_Rev_45142","37992"
"147474","OR253909_0A_Rev_45149","37992"
"147475","PP946910_0A_Rev_45227","37992"
"147476","MN310546_0A_Fwd_14401","37993"
"147477","MT310889_0A_Fwd_14422","37993"
"147478","MT310890_0A_Fwd_14422","37993"
"147479","MT310891_0A_Fwd_14422","37993"
"147480","MT657337_0A_Fwd_14331","37993"
"147481","MW291018_0A_Fwd_14073","37993"
"147482","MW862991_0A_Fwd_14422","37993"
"147483","ON081328_0A_Fwd_14056","37993"
"147484","OR253909_0A_Fwd_14451","37993"
"147485","PP946910_0A_Fwd_14457","37993"
"147486","PP978800_0A_Fwd_14195","37993"
"147487","PP978838_0A_Fwd_14431","37993"
"147488","MN310546_0A_Rev_34500","37994"
"147489","MT310889_0A_Rev_34396","37994"
"147490","MT310890_0A_Rev_34396","37994"
"147491","MT310891_0A_Rev_34396","37994"
"147492","MT657337_0A_Rev_34715","37994"
"147493","MW291018_0A_Rev_34323","37994"
"147494","MW862991_0A_Rev_34396","37994"
"147495","ON081328_0A_Rev_34304","37994"
"147496","OP297538_0A_Rev_34393","37994"
"147497","OR253909_0A_Rev_34400","37994"
"147498","PP946910_0A_Rev_34478","37994"
"147499","PP978800_0A_Rev_34462","37994"
"147500","PP978838_0A_Rev_34533","37994"
"147501","MN310546_0A_Rev_22380","37995"
"147502","MT310869_0A_Rev_22117","37995"
"147503","MT310875_0A_Rev_22331","37995"
"147504","MT310889_0A_Rev_22276","37995"
"147505","MT310890_0A_Rev_22276","37995"
"147506","MT310891_0A_Rev_22276","37995"
"147507","MW862991_0A_Rev_22276","37995"
"147508","OP297538_0A_Rev_22273","37995"
"147509","OR253909_0A_Rev_22280","37995"
"147510","PP405136_0A_Rev_22329","37995"
"147511","PP405138_0A_Rev_22329","37995"
"147512","PP946910_0A_Rev_22358","37995"
"147513","PP978838_0A_Rev_22413","37995"
"147514","MN310546_0A_Rev_49364","37996"
"147515","MT310889_0A_Rev_49260","37996"
"147516","MT310890_0A_Rev_49260","37996"
"147517","MT310891_0A_Rev_49260","37996"
"147518","MW862991_0A_Rev_49260","37996"
"147519","OP297538_0A_Rev_49257","37996"
"147520","OR253909_0A_Rev_49264","37996"
"147521","PP946910_0A_Rev_49342","37996"
"147522","PP978838_0A_Rev_48922","37996"
"147523","MN310546_0A_Fwd_18487","37997"
"147524","ON081328_0A_Fwd_18300","37997"
"147525","PP978838_0A_Fwd_18520","37997"
"147526","MN310546_0A_Rev_34608","37998"
"147527","OR253909_0A_Rev_34508","37998"
"147528","PP946910_0A_Rev_34586","37998"
"147529","PP978838_0A_Rev_34641","37998"
"147530","MN310546_0A_Rev_44290","37999"
"147531","MT310889_0A_Rev_44186","37999"
"147532","MT310890_0A_Rev_44186","37999"
"147533","MT310891_0A_Rev_44186","37999"
"147534","MT657337_0A_Rev_44586","37999"
"147535","MW862991_0A_Rev_44186","37999"
"147536","OP297538_0A_Rev_44183","37999"
"147537","OR253909_0A_Rev_44190","37999"
"147538","PP946910_0A_Rev_44268","37999"
"147539","PP978838_0A_Rev_43848","37999"
"147540","MN310546_0A_Rev_40472","38000"
"147541","MT310889_0A_Rev_40368","38000"
"147542","MT310890_0A_Rev_40368","38000"
"147543","MT310891_0A_Rev_40368","38000"
"147544","MT657337_0A_Rev_40687","38000"
"147545","MW862991_0A_Rev_40368","38000"
"147546","OP297538_0A_Rev_40365","38000"
"147547","PP946910_0A_Rev_40450","38000"
"147548","MN310546_0A_Fwd_44707","38001"
"147549","MW291018_0A_Fwd_44057","38001"
"147550","OR253909_0A_Fwd_44607","38001"
"147551","PP946910_0A_Fwd_44685","38001"
"147552","PP978800_0A_Fwd_44196","38001"
"147553","PP978838_0A_Fwd_44265","38001"
"147554","MN310546_0A_Rev_50822","38002"
"147555","MT310889_0A_Rev_50718","38002"
"147556","MT310890_0A_Rev_50718","38002"
"147557","MT310891_0A_Rev_50718","38002"
"147558","MW862991_0A_Rev_50718","38002"
"147559","OR253909_0A_Rev_50722","38002"
"147560","PP946910_0A_Rev_50800","38002"
"147561","PP978838_0A_Rev_50380","38002"
"147562","MN310546_0A_Rev_43463","38003"
"147563","MT310889_0A_Rev_43359","38003"
"147564","MT310890_0A_Rev_43359","38003"
"147565","MT310891_0A_Rev_43359","38003"
"147566","MW862991_0A_Rev_43359","38003"
"147567","OP297538_0A_Rev_43356","38003"
"147568","PP946910_0A_Rev_43441","38003"
"147569","MN310546_0A_Fwd_40356","38004"
"147570","MT310889_0A_Fwd_40252","38004"
"147571","MT310890_0A_Fwd_40252","38004"
"147572","MT310891_0A_Fwd_40252","38004"
"147573","MT657337_0A_Fwd_40571","38004"
"147574","MW862991_0A_Fwd_40252","38004"
"147575","OP297538_0A_Fwd_40249","38004"
"147576","PP946910_0A_Fwd_40334","38004"
"147577","MN310546_0A_Rev_52723","38005"
"147578","MT657337_0A_Rev_53019","38005"
"147579","PP978838_0A_Rev_52281","38005"
"147580","MN310546_0A_Fwd_11286","38006"
"147581","MN310549_0A_Fwd_21194","38007"
"147582","MN586057_0A_Fwd_21268","38007"
"147583","MW507135_0A_Fwd_21194","38007"
"147584","MN310549_0A_Fwd_13226","38008"
"147585","MN586057_0A_Fwd_13279","38008"
"147586","MW507135_0A_Fwd_13226","38008"
"147587","MN310549_0A_Fwd_23387","38009"
"147588","MN586057_0A_Fwd_23461","38009"
"147589","MW507135_0A_Fwd_23387","38009"
"147590","MN310549_0A_Rev_18279","38010"
"147591","MN586057_0A_Rev_18332","38010"
"147592","MW507135_0A_Rev_18279","38010"
"147593","MN310549_0A_Rev_13945","38011"
"147594","MW507135_0A_Rev_13945","38011"
"147595","MN310549_0A_Fwd_18230","38012"
"147596","MW507135_0A_Fwd_18230","38012"
"147597","MN310549_0A_Fwd_16545","38013"
"147598","MN586057_0A_Fwd_16598","38013"
"147599","MW507135_0A_Fwd_16545","38013"
"147600","OR553910_0A_Fwd_17128","38013"
"147601","MN310549_0A_Fwd_10890","38014"
"147602","MN586057_0A_Fwd_10943","38014"
"147603","MW507135_0A_Fwd_10890","38014"
"147604","MN310549_0A_Fwd_43807","38015"
"147605","MW507135_0A_Fwd_43807","38015"
"147606","MN310549_0A_Fwd_44551","38016"
"147607","MW507135_0A_Fwd_44551","38016"
"147608","MN310549_0A_Rev_7453","38017"
"147609","MW507135_0A_Rev_7453","38017"
"147610","MN310549_0A_Fwd_11519","38018"
"147611","MN586057_0A_Fwd_11572","38018"
"147612","MW507135_0A_Fwd_11519","38018"
"147613","MN313256_0A_Fwd_18098","38019"
"147614","MN313256_0A_Fwd_25550","38020"
"147615","MN316588_0A_Fwd_107470","38021"
"147616","MN316588_0A_Fwd_14737","38022"
"147617","MN317029_0A_Rev_39732","38023"
"147618","MN317029_0A_Rev_21202","38024"
"147619","MN317029_0A_Fwd_12251","38025"
"147620","MN317029_0A_Rev_22743","38026"
"147621","MN317029_0A_Fwd_55243","38027"
"147622","MN317029_0A_Fwd_44170","38028"
"147623","MN317029_0A_Fwd_55984","38029"
"147624","MN317029_0A_Rev_52643","38030"
"147625","MN317029_0A_Fwd_51633","38031"
"147626","MN317029_0A_Rev_34920","38032"
"147627","MN327636_0A_Fwd_27346","38033"
"147628","MN329673_0A_Rev_20639","38034"
"147629","MN586047_0A_Rev_17316","38034"
"147630","MT723937_0A_Rev_19566","38034"
"147631","ON392159_0A_Rev_19075","38034"
"147632","ON456337_0A_Rev_19739","38034"
"147633","MN329673_0A_Rev_47792","38035"
"147634","MW924645_0A_Rev_47549","38035"
"147635","MZ322015_0A_Rev_47416","38035"
"147636","MN329673_0A_Rev_19385","38036"
"147637","MW924645_0A_Rev_18997","38036"
"147638","MZ322015_0A_Rev_18918","38036"
"147639","ON081332_0A_Rev_19588","38036"
"147640","MN329674_0A_Rev_21657","38037"
"147641","MN428056_0A_Rev_21266","38037"
"147642","MN329675_0A_Fwd_1777","38038"
"147643","MT310896_0A_Fwd_1777","38038"
"147644","MT818427_0A_Fwd_2135","38038"
"147645","MT889389_0A_Fwd_2254","38038"
"147646","MW924640_0A_Fwd_2135","38038"
"147647","OP172875_0A_Fwd_1777","38038"
"147648","MN329677_0A_Rev_34143","38039"
"147649","MN334766_0A_Rev_33152","38040"
"147650","MN334766_0A_Rev_91081","38041"
"147651","MN334766_0A_Fwd_171291","38042"
"147652","MN334766_0A_Rev_143811","38043"
"147653","MN334766_0A_Rev_93054","38044"
"147654","MN334766_0A_Rev_82495","38045"
"147655","MN334766_0A_Rev_37956","38046"
"147656","MN334766_0A_Rev_7579","38047"
"147657","MN334766_0A_Fwd_18574","38048"
"147658","MN334766_0A_Rev_100116","38049"
"147659","MN334766_0A_Fwd_210224","38050"
"147660","MN334766_0A_Rev_189715","38051"
"147661","MN334766_0A_Fwd_70843","38052"
"147662","MN334766_0A_Rev_37847","38053"
"147663","MN334766_0A_Fwd_88931","38054"
"147664","MN334766_0A_Rev_94620","38055"
"147665","MN334766_0A_Fwd_104546","38056"
"147666","MN334766_0A_Fwd_32892","38057"
"147667","MN334766_0A_Rev_85900","38058"
"147668","MN334766_0A_Fwd_88181","38059"
"147669","MN334766_0A_Fwd_52728","38060"
"147670","MN334766_0A_Fwd_156287","38061"
"147671","MN334766_0A_Rev_206","38062"
"147672","MN334766_0A_Fwd_20125","38063"
"147673","MN334766_0A_Rev_149","38064"
"147674","MN334766_0A_Fwd_90842","38065"
"147675","MN334766_0A_Fwd_84573","38066"
"147676","MN334766_0A_Rev_7890","38067"
"147677","MN334766_0A_Fwd_18091","38068"
"147678","MN334766_0A_Fwd_26620","38069"
"147679","MN334766_0A_Fwd_74734","38070"
"147680","MN335248_0A_Fwd_290","38071"
"147681","MN335248_0A_Fwd_6623","38072"
"147682","MN335248_0A_Fwd_6587","38073"
"147683","MN335248_0A_Rev_2305","38074"
"147684","MN336264_0A_Rev_5884","38075"
"147685","MN336265_0A_Rev_4434","38075"
"147686","ON720977_0A_Rev_31516","38075"
"147687","MN336266_0A_Fwd_34439","38076"
"147688","MN340231_0A_Fwd_243","38077"
"147689","MN340231_0A_Fwd_18162","38078"
"147690","ON470605_0A_Fwd_18558","38078"
"147691","MN340231_0A_Rev_17636","38079"
"147692","MN342150_0A_Rev_51669","38080"
"147693","MN342150_0A_Rev_114763","38081"
"147694","MN342150_0A_Rev_50900","38082"
"147695","MT074477_0A_Rev_62369","38082"
"147696","MN342150_0A_Fwd_62451","38083"
"147697","MN342151_0A_Rev_5161","38084"
"147698","MN342151_0A_Rev_81002","38085"
"147699","MN364664_0A_Fwd_44040","38086"
"147700","MN364664_0A_Fwd_49614","38087"
"147701","MN364664_0A_Fwd_49920","38088"
