Accession	Description	Classification	Genome Length (bp)	Jumbophage	molGC (%)	Molecule	Modification Date	Number CDS	Positive Strand (%)	Negative Strand (%)	Coding Capacity (%)	Low Coding Capacity Warning	tRNAs	Host	Lowest Taxa	Genus	Sub-family	Family	Order	Class	Phylum	Kingdom	Realm	Baltimore Group	Genbank Division	Isolation Host (beware inconsistent and nonsense values)
MG945527	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6394	FALSE	36.347	ss-DNA	24-NOV-2018	8	87.5	12.5	92.7119174225837	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945526	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5006	FALSE	35.318	ss-DNA	24-NOV-2018	7	100	0	90.4314822213344	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945525	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5080	FALSE	38.583	ss-DNA	24-NOV-2018	8	100	0	91.9488188976378	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945524	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4455	FALSE	38.025	ss-DNA	24-NOV-2018	7	100	0	94.006734006734	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945523	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5614	FALSE	41.112	ss-DNA	24-NOV-2018	10	100	0	90.4702529390809	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945522	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5707	FALSE	36.779	ss-DNA	24-NOV-2018	6	100	0	85.2111442088663	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945521	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6330	FALSE	40.664	ss-DNA	24-NOV-2018	5	100	0	87.6777251184834	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945520	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4991	FALSE	40.834	ss-DNA	24-NOV-2018	5	100	0	91.6048887998397	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945519	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5590	FALSE	42.755	ss-DNA	24-NOV-2018	10	60	40	89.7316636851521	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945518	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6904	FALSE	41.367	ss-DNA	24-NOV-2018	9	88.8888888888889	11.1111111111111	86.2108922363847	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945517	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4985	FALSE	44.955	ss-DNA	24-NOV-2018	6	100	0	87.8034102306921	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945516	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5469	FALSE	29.914	ss-DNA	24-NOV-2018	6	100	0	76.7416346681294	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945515	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5948	FALSE	47.394	ss-DNA	24-NOV-2018	7	100	0	87.0544720914593	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945514	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6042	FALSE	43.595	ss-DNA	24-NOV-2018	9	100	0	73.2869910625621	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945513	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6181	FALSE	38.699	ss-DNA	24-NOV-2018	5	100	0	79.7443779323734	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945512	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4783	FALSE	40.623	ss-DNA	24-NOV-2018	7	100	0	94.0832113736149	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945511	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5973	FALSE	46.626	ss-DNA	24-NOV-2018	8	87.5	12.5	88.8498242089402	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945510	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5022	FALSE	37.495	ss-DNA	24-NOV-2018	7	100	0	87.6344086021505	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945509	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5803	FALSE	44.098	ss-DNA	24-NOV-2018	7	85.7142857142857	14.2857142857143	88.8678269860417	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945508	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5030	FALSE	36.978	ss-DNA	24-NOV-2018	7	100	0	91.3121272365805	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945507	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4793	FALSE	39.808	ss-DNA	24-NOV-2018	5	100	0	86.8141039015231	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945506	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4930	FALSE	39.067	ss-DNA	24-NOV-2018	7	100	0	89.4523326572008	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945505	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5591	FALSE	41.764	ss-DNA	24-NOV-2018	8	100	0	88.5351457699875	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945504	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4703	FALSE	45.652	ss-DNA	24-NOV-2018	6	100	0	91.728683818839	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945503	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5535	FALSE	42.349	ss-DNA	24-NOV-2018	9	88.8888888888889	11.1111111111111	92.7371273712737	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945502	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5562	FALSE	36.228	ss-DNA	24-NOV-2018	5	100	0	94.4444444444444	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945501	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4451	FALSE	39.250	ss-DNA	24-NOV-2018	5	100	0	86.1379465288699	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945500	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4579	FALSE	35.532	ss-DNA	24-NOV-2018	5	100	0	89.4300065516488	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945499	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5128	FALSE	43.916	ss-DNA	24-NOV-2018	7	100	0	94.0717628705148	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945498	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5663	FALSE	44.994	ss-DNA	24-NOV-2018	5	100	0	91.1707575490023	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945497	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5052	FALSE	43.290	ss-DNA	24-NOV-2018	6	100	0	95.1306413301663	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945496	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5427	FALSE	40.778	ss-DNA	24-NOV-2018	6	83.3333333333333	16.6666666666667	87.7280265339967	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945495	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5923	FALSE	37.852	ss-DNA	24-NOV-2018	6	100	0	93.9557656592943	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945494	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6101	FALSE	38.781	ss-DNA	24-NOV-2018	6	100	0	86.3956728405179	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945493	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6228	FALSE	41.522	ss-DNA	24-NOV-2018	7	85.7142857142857	14.2857142857143	94.1714836223507	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945492	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5634	FALSE	40.149	ss-DNA	24-NOV-2018	7	71.4285714285714	28.5714285714286	78.3280085197018	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945491	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4861	FALSE	39.477	ss-DNA	24-NOV-2018	5	100	0	84.6739354042378	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945490	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4506	FALSE	38.260	ss-DNA	24-NOV-2018	4	100	0	77.762982689747	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945489	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4760	FALSE	36.828	ss-DNA	24-NOV-2018	6	100	0	93.0882352941177	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945488	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5986	FALSE	40.010	ss-DNA	24-NOV-2018	6	100	0	91.4634146341463	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945487	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5308	FALSE	41.541	ss-DNA	24-NOV-2018	7	100	0	86.6993217784476	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945486	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4911	FALSE	46.447	ss-DNA	24-NOV-2018	5	100	0	91.6921197312156	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945485	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5773	FALSE	34.817	ss-DNA	24-NOV-2018	6	100	0	73.1162307292569	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945484	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4613	FALSE	43.594	ss-DNA	24-NOV-2018	4	100	0	69.3908519401691	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945483	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5962	FALSE	38.796	ss-DNA	24-NOV-2018	5	100	0	78.4468299228447	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945482	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	6161	FALSE	41.600	ss-DNA	24-NOV-2018	6	100	0	87.4533354974842	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945481	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4254	FALSE	40.103	ss-DNA	24-NOV-2018	6	100	0	89.3511988716502	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945480	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5651	FALSE	44.222	ss-DNA	24-NOV-2018	5	100	0	93.1693505574235	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945479	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4800	FALSE	36.250	ss-DNA	24-NOV-2018	5	100	0	86.75	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945478	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5985	FALSE	45.564	ss-DNA	24-NOV-2018	7	100	0	85.6641604010025	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945477	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5061	FALSE	48.805	ss-DNA	24-NOV-2018	7	100	0	87.3740367516301	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945476	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	5052	FALSE	31.888	ss-DNA	24-NOV-2018	7	100	0	87.9453681710214	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945475	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4671	FALSE	47.399	ss-DNA	24-NOV-2018	7	100	0	90.6872190109184	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945474	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4529	FALSE	54.891	ss-DNA	24-NOV-2018	6	100	0	88.1651578714948	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945473	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4370	FALSE	48.581	ss-DNA	24-NOV-2018	5	100	0	97.6201372997712	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
MG945472	Microviridae sp.	Microviridae sp. Microviridae Petitvirales Malgrandaviricetes Phixviricota Sangervirae Monodnaviria Viruses	4518	FALSE	45.529	ss-DNA	24-NOV-2018	7	100	0	93.1606905710491	NA	0	Unspecified	Microviridae	Unclassified	Unclassified	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Sangervirae	Monodnaviria	Group II	PHG	Unspecified
